,wind
20190216T22-07,133
20190216T21-07,107
20190216T20-07,111
20190216T19-07,111
20190216T18-07,128
20190216T17-07,143
20190216T16-07,126
20190216T15-07,128
20190216T14-07,121
20190216T13-07,135
20190216T12-07,134
20190216T11-07,142
20190216T10-07,125
20190216T09-07,130
20190216T08-07,129
20190216T07-07,139
20190216T06-07,114
20190216T05-07,114
20190216T04-07,113
20190216T03-07,109
20190216T02-07,82
20190216T01-07,84
20190215T23-07,66
20190215T22-07,51
20190215T21-07,42
20190215T20-07,27
20190215T19-07,5
20190215T18-07,0
20190215T17-07,0
20190215T16-07,0
20190215T15-07,0
20190215T14-07,0
20190215T13-07,0
20190215T12-07,0
20190215T11-07,0
20190215T10-07,0
20190215T09-07,0
20190215T08-07,0
20190215T07-07,0
20190215T06-07,0
20190215T05-07,5
20190215T04-07,3
20190215T03-07,9
20190215T02-07,19
20190215T01-07,19
20190214T23-07,23
20190214T22-07,27
20190214T21-07,43
20190214T20-07,42
20190214T19-07,68
20190214T18-07,65
20190214T17-07,90
20190214T16-07,105
20190214T15-07,92
20190214T14-07,85
20190214T13-07,54
20190214T12-07,45
20190214T11-07,23
20190214T10-07,19
20190214T09-07,5
20190214T08-07,0
20190214T07-07,0
20190214T06-07,0
20190214T05-07,0
20190214T04-07,0
20190214T03-07,0
20190214T02-07,1
20190214T01-07,1
20190213T23-07,0
20190213T22-07,0
20190213T21-07,0
20190213T20-07,1
20190213T19-07,0
20190213T18-07,2
20190213T17-07,8
20190213T16-07,15
20190213T15-07,8
20190213T14-07,1
20190213T13-07,1
20190213T12-07,0
20190213T11-07,0
20190213T10-07,0
20190213T09-07,0
20190213T08-07,0
20190213T07-07,0
20190213T06-07,0
20190213T05-07,0
20190213T04-07,0
20190213T03-07,0
20190213T02-07,0
20190213T01-07,0
20190212T23-07,0
20190212T22-07,0
20190212T21-07,0
20190212T20-07,0
20190212T19-07,0
20190212T18-07,0
20190212T17-07,0
20190212T16-07,0
20190212T15-07,0
20190212T14-07,0
20190212T13-07,1
20190212T12-07,2
20190212T11-07,0
20190212T10-07,0
20190212T09-07,0
20190212T08-07,0
20190212T07-07,0
20190212T06-07,0
20190212T05-07,0
20190212T04-07,3
20190212T03-07,3
20190212T02-07,6
20190212T01-07,5
20190211T23-07,11
20190211T22-07,3
20190211T21-07,0
20190211T20-07,0
20190211T19-07,0
20190211T18-07,0
20190211T17-07,1
20190211T16-07,8
20190211T15-07,29
20190211T14-07,23
20190211T13-07,21
20190211T12-07,17
20190211T11-07,8
20190211T10-07,4
20190211T09-07,0
20190211T08-07,0
20190211T07-07,0
20190211T06-07,0
20190211T05-07,0
20190211T04-07,0
20190211T03-07,0
20190211T02-07,0
20190211T01-07,0
20190210T23-07,0
20190210T22-07,0
20190210T21-07,0
20190210T20-07,0
20190210T19-07,0
20190210T18-07,0
20190210T17-07,0
20190210T16-07,4
20190210T15-07,3
20190210T14-07,0
20190210T13-07,0
20190210T12-07,2
20190210T11-07,2
20190210T10-07,5
20190210T09-07,5
20190210T08-07,7
20190210T07-07,2
20190210T06-07,3
20190210T05-07,0
20190210T04-07,0
20190210T03-07,0
20190210T02-07,0
20190210T01-07,0
20190209T23-07,0
20190209T22-07,0
20190209T21-07,0
20190209T20-07,0
20190209T19-07,5
20190209T18-07,20
20190209T17-07,28
20190209T16-07,37
20190209T15-07,44
20190209T14-07,51
20190209T13-07,55
20190209T12-07,71
20190209T11-07,94
20190209T10-07,105
20190209T09-07,118
20190209T08-07,122
20190209T07-07,131
20190209T06-07,138
20190209T05-07,151
20190209T04-07,155
20190209T03-07,152
20190209T02-07,142
20190209T01-07,161
20190208T23-07,154
20190208T22-07,145
20190208T21-07,143
20190208T20-07,139
20190208T19-07,135
20190208T18-07,137
20190208T17-07,161
20190208T16-07,157
20190208T15-07,164
20190208T14-07,163
20190208T13-07,162
20190208T12-07,149
20190208T11-07,139
20190208T10-07,51
20190208T09-07,27
20190208T08-07,1
20190208T07-07,0
20190208T06-07,1
20190208T05-07,9
20190208T04-07,23
20190208T03-07,34
20190208T02-07,22
20190208T01-07,18
20190207T23-07,50
20190207T22-07,23
20190207T21-07,11
20190207T20-07,8
20190207T19-07,1
20190207T18-07,0
20190207T17-07,0
20190207T16-07,8
20190207T15-07,19
20190207T14-07,18
20190207T13-07,3
20190207T12-07,1
20190207T11-07,18
20190207T10-07,28
20190207T09-07,27
20190207T08-07,8
20190207T07-07,0
20190207T06-07,0
20190207T05-07,0
20190207T04-07,0
20190207T03-07,0
20190207T02-07,0
20190207T01-07,0
20190206T23-07,0
20190206T22-07,1
20190206T21-07,0
20190206T20-07,0
20190206T19-07,0
20190206T18-07,0
20190206T17-07,0
20190206T16-07,0
20190206T15-07,0
20190206T14-07,0
20190206T13-07,0
20190206T12-07,0
20190206T11-07,0
20190206T10-07,0
20190206T09-07,0
20190206T08-07,0
20190206T07-07,0
20190206T06-07,0
20190206T05-07,0
20190206T04-07,0
20190206T03-07,0
20190206T02-07,0
20190206T01-07,0
20190205T23-07,0
20190205T22-07,0
20190205T21-07,0
20190205T20-07,0
20190205T19-07,0
20190205T18-07,0
20190205T17-07,0
20190205T16-07,0
20190205T15-07,0
20190205T14-07,0
20190205T13-07,0
20190205T12-07,0
20190205T11-07,0
20190205T10-07,0
20190205T09-07,0
20190205T06-07,0
20190205T05-07,0
20190205T04-07,0
20190205T03-07,0
20190205T02-07,0
20190205T01-07,0
20190204T23-07,0
20190204T22-07,0
20190204T21-07,0
20190204T20-07,0
20190204T19-07,0
20190204T18-07,0
20190204T17-07,0
20190204T16-07,0
20190204T15-07,0
20190204T14-07,0
20190204T13-07,0
20190204T12-07,0
20190204T11-07,0
20190204T10-07,0
20190204T09-07,0
20190204T08-07,0
20190204T07-07,0
20190204T06-07,0
20190204T05-07,0
20190204T04-07,0
20190204T03-07,0
20190204T02-07,0
20190204T01-07,3
20190203T23-07,2
20190203T22-07,6
20190203T21-07,14
20190203T20-07,21
20190203T19-07,26
20190203T18-07,29
20190203T17-07,35
20190203T16-07,60
20190203T15-07,75
20190203T14-07,81
20190203T13-07,89
20190203T12-07,92
20190203T11-07,94
20190203T10-07,93
20190203T09-07,98
20190203T08-07,92
20190203T07-07,82
20190203T06-07,75
20190203T05-07,77
20190203T04-07,82
20190203T03-07,76
20190203T02-07,75
20190203T01-07,91
20190202T23-07,68
20190202T22-07,73
20190202T21-07,112
20190202T20-07,152
20190202T19-07,172
20190202T18-07,174
20190202T17-07,176
20190202T16-07,177
20190202T15-07,176
20190202T14-07,166
20190202T13-07,157
20190202T12-07,131
20190202T11-07,34
20190202T10-07,157
20190202T09-07,183
20190202T08-07,184
20190202T07-07,183
20190202T06-07,168
20190202T05-07,162
20190202T04-07,159
20190202T03-07,152
20190202T02-07,115
20190202T01-07,125
20190201T23-07,89
20190201T22-07,56
20190201T21-07,45
20190201T20-07,45
20190201T19-07,11
20190201T18-07,0
20190201T17-07,2
20190201T16-07,4
20190201T15-07,2
20190201T14-07,14
20190201T13-07,14
20190201T12-07,53
20190201T11-07,97
20190201T10-07,145
20190201T09-07,162
20190201T08-07,179
20190201T07-07,178
20190201T06-07,183
20190201T05-07,183
20190201T04-07,184
20190201T03-07,172
20190201T02-07,165
20190201T01-07,163
20190131T23-07,184
20190131T22-07,181
20190131T21-07,182
20190131T20-07,182
20190131T19-07,169
20190131T18-07,164
20190131T17-07,174
20190131T16-07,174
20190131T15-07,169
20190131T14-07,182
20190131T13-07,180
20190131T12-07,181
20190131T11-07,182
20190131T10-07,180
20190131T09-07,182
20190131T08-07,181
20190131T07-07,152
20190131T06-07,142
20190131T05-07,156
20190131T04-07,174
20190131T03-07,167
20190131T02-07,165
20190131T01-07,170
20190130T23-07,173
20190130T22-07,181
20190130T21-07,181
20190130T20-07,167
20190130T19-07,169
20190130T18-07,161
20190130T17-07,161
20190130T16-07,150
20190130T15-07,137
20190130T14-07,151
20190130T13-07,162
20190130T12-07,172
20190130T11-07,164
20190130T10-07,149
20190130T09-07,164
20190130T08-07,178
20190130T07-07,177
20190130T06-07,160
20190130T05-07,166
20190130T04-07,167
20190130T03-07,164
20190130T02-07,159
20190130T01-07,151
20190129T23-07,64
20190129T22-07,31
20190129T21-07,16
20190129T20-07,35
20190129T19-07,65
20190129T18-07,47
20190129T17-07,44
20190129T16-07,48
20190129T15-07,61
20190129T14-07,63
20190129T13-07,47
20190129T12-07,27
20190129T11-07,6
20190129T10-07,0
20190129T09-07,0
20190129T08-07,0
20190129T07-07,0
20190129T06-07,0
20190129T05-07,0
20190129T04-07,0
20190129T03-07,1
20190129T02-07,12
20190129T01-07,21
20190128T23-07,76
20190128T22-07,49
20190128T21-07,37
20190128T20-07,12
20190128T19-07,4
20190128T18-07,0
20190128T17-07,0
20190128T16-07,5
20190128T15-07,14
20190128T14-07,29
20190128T13-07,41
20190128T12-07,66
20190128T11-07,86
20190128T10-07,66
20190128T09-07,113
20190128T08-07,131
20190128T07-07,153
20190128T06-07,169
20190128T05-07,161
20190128T04-07,171
20190128T03-07,161
20190128T02-07,163
20190128T01-07,168
20190127T23-07,178
20190127T22-07,176
20190127T21-07,174
20190127T20-07,170
20190127T19-07,169
20190127T18-07,165
20190127T17-07,147
20190127T16-07,171
20190127T15-07,180
20190127T14-07,175
20190127T13-07,173
20190127T12-07,178
20190127T11-07,168
20190127T10-07,171
20190127T09-07,170
20190127T08-07,153
20190127T07-07,157
20190127T06-07,146
20190127T05-07,147
20190127T04-07,132
20190127T03-07,106
20190127T02-07,152
20190127T01-07,182
20190126T23-07,182
20190126T22-07,182
20190126T21-07,181
20190126T20-07,181
20190126T19-07,181
20190126T18-07,181
20190126T17-07,183
20190126T16-07,185
20190126T15-07,183
20190126T14-07,116
20190126T13-07,119
20190126T12-07,162
20190126T11-07,158
20190126T10-07,131
20190126T09-07,166
20190126T08-07,179
20190126T07-07,178
20190126T06-07,179
20190126T05-07,181
20190126T04-07,182
20190126T03-07,183
20190126T02-07,183
20190126T01-07,172
20190125T23-07,174
20190125T22-07,96
20190125T21-07,54
20190125T20-07,2
20190125T19-07,8
20190125T18-07,34
20190125T17-07,48
20190125T16-07,73
20190125T15-07,71
20190125T14-07,69
20190125T13-07,96
20190125T12-07,101
20190125T11-07,145
20190125T10-07,137
20190125T09-07,171
20190125T08-07,169
20190125T07-07,181
20190125T06-07,180
20190125T05-07,181
20190125T04-07,180
20190125T03-07,171
20190125T02-07,137
20190125T01-07,70
20190124T23-07,133
20190124T22-07,178
20190124T21-07,179
20190124T20-07,124
20190124T19-07,62
20190124T18-07,28
20190124T17-07,15
20190124T16-07,78
20190124T15-07,134
20190124T14-07,158
20190124T13-07,176
20190124T12-07,178
20190124T11-07,135
20190124T10-07,107
20190124T09-07,71
20190124T08-07,78
20190124T07-07,57
20190124T06-07,56
20190124T05-07,65
20190124T04-07,57
20190124T03-07,30
20190124T02-07,4
20190124T01-07,2
20190123T23-07,12
20190123T22-07,41
20190123T21-07,75
20190123T20-07,123
20190123T19-07,155
20190123T18-07,169
20190123T17-07,176
20190123T16-07,159
20190123T15-07,143
20190123T14-07,112
20190123T13-07,114
20190123T12-07,119
20190123T11-07,115
20190123T10-07,91
20190123T09-07,68
20190123T08-07,59
20190123T07-07,86
20190123T06-07,108
20190123T05-07,137
20190123T04-07,138
20190123T03-07,150
20190123T02-07,155
20190123T01-07,169
20190122T23-07,183
20190122T22-07,183
20190122T21-07,178
20190122T20-07,168
20190122T19-07,177
20190122T18-07,181
20190122T17-07,178
20190122T16-07,163
20190122T15-07,144
20190122T14-07,117
20190122T13-07,146
20190122T12-07,182
20190122T11-07,181
20190122T10-07,170
20190122T09-07,178
20190122T08-07,181
20190122T07-07,181
20190122T06-07,181
20190122T05-07,181
20190122T04-07,183
20190122T03-07,178
20190122T02-07,179
20190122T01-07,151
20190121T23-07,59
20190121T22-07,54
20190121T21-07,32
20190121T20-07,37
20190121T19-07,88
20190121T18-07,133
20190121T17-07,129
20190121T16-07,135
20190121T15-07,123
20190121T14-07,103
20190121T13-07,116
20190121T12-07,86
20190121T11-07,97
20190121T10-07,119
20190121T09-07,121
20190121T08-07,104
20190121T07-07,86
20190121T06-07,143
20190121T05-07,122
20190121T04-07,77
20190121T03-07,41
20190121T02-07,5
20190121T01-07,0
20190120T23-07,0
20190120T22-07,0
20190120T21-07,0
20190120T20-07,0
20190120T19-07,0
20190120T18-07,4
20190120T17-07,17
20190120T16-07,22
20190120T15-07,24
20190120T14-07,15
20190120T13-07,20
20190120T12-07,25
20190120T11-07,23
20190120T10-07,61
20190120T09-07,44
20190120T08-07,54
20190120T07-07,48
20190120T06-07,111
20190120T05-07,140
20190120T04-07,140
20190120T03-07,174
20190120T02-07,182
20190120T01-07,183
20190119T23-07,183
20190119T22-07,182
20190119T21-07,182
20190119T20-07,184
20190119T19-07,183
20190119T18-07,179
20190119T17-07,181
20190119T16-07,178
20190119T15-07,177
20190119T14-07,164
20190119T13-07,165
20190119T12-07,172
20190119T11-07,153
20190119T10-07,133
20190119T09-07,136
20190119T08-07,101
20190119T07-07,101
20190119T06-07,123
20190119T05-07,115
20190119T04-07,86
20190119T03-07,121
20190119T02-07,169
20190119T01-07,173
20190118T23-07,157
20190118T22-07,132
20190118T21-07,90
20190118T20-07,77
20190118T19-07,67
20190118T18-07,62
20190118T17-07,47
20190118T16-07,37
20190118T15-07,26
20190118T14-07,19
20190118T13-07,9
20190118T12-07,1
20190118T11-07,0
20190118T10-07,0
20190118T09-07,0
20190118T08-07,0
20190118T07-07,0
20190118T06-07,0
20190118T05-07,0
20190118T04-07,0
20190118T03-07,0
20190118T02-07,0
20190118T01-07,0
20190117T23-07,0
20190117T22-07,0
20190117T21-07,0
20190117T20-07,0
20190117T19-07,0
20190117T18-07,0
20190117T17-07,0
20190117T16-07,0
20190117T15-07,0
20190117T14-07,0
20190117T13-07,0
20190117T12-07,0
20190117T11-07,0
20190117T10-07,0
20190117T09-07,0
20190117T08-07,0
20190117T07-07,0
20190117T06-07,0
20190117T05-07,0
20190117T04-07,0
20190117T03-07,0
20190117T02-07,0
20190117T01-07,4
20190116T23-07,0
20190116T22-07,0
20190116T21-07,0
20190116T20-07,0
20190116T19-07,0
20190116T18-07,0
20190116T17-07,1
20190116T16-07,0
20190116T15-07,2
20190116T14-07,2
20190116T13-07,2
20190116T12-07,0
20190116T11-07,0
20190116T10-07,0
20190116T09-07,0
20190116T08-07,0
20190116T07-07,0
20190116T06-07,2
20190116T05-07,4
20190116T04-07,3
20190116T03-07,4
20190116T02-07,14
20190116T01-07,50
20190115T23-07,82
20190115T22-07,90
20190115T21-07,87
20190115T20-07,103
20190115T19-07,117
20190115T18-07,107
20190115T17-07,42
20190115T16-07,42
20190115T15-07,27
20190115T14-07,16
20190115T13-07,25
20190115T12-07,20
20190115T11-07,6
20190115T10-07,0
20190115T09-07,0
20190115T08-07,0
20190115T07-07,3
20190115T06-07,20
20190115T05-07,36
20190115T04-07,48
20190115T03-07,39
20190115T02-07,32
20190115T01-07,67
20190114T23-07,82
20190114T22-07,108
20190114T21-07,137
20190114T20-07,107
20190114T19-07,29
20190114T18-07,6
20190114T17-07,3
20190114T16-07,2
20190114T15-07,18
20190114T14-07,27
20190114T13-07,46
20190114T12-07,62
20190114T11-07,37
20190114T10-07,10
20190114T09-07,2
20190114T08-07,0
20190114T07-07,0
20190114T06-07,0
20190114T05-07,12
20190114T04-07,39
20190114T03-07,73
20190114T02-07,71
20190114T01-07,74
20190113T23-07,100
20190113T22-07,102
20190113T21-07,118
20190113T20-07,88
20190113T19-07,69
20190113T18-07,16
20190113T17-07,0
20190113T16-07,0
20190113T15-07,0
20190113T14-07,0
20190113T13-07,0
20190113T12-07,0
20190113T11-07,0
20190113T10-07,0
20190113T09-07,0
20190113T08-07,3
20190113T07-07,3
20190113T06-07,7
20190113T05-07,0
20190113T04-07,4
20190113T03-07,5
20190113T02-07,3
20190113T01-07,0
20190112T23-07,8
20190112T22-07,20
20190112T21-07,67
20190112T20-07,99
20190112T19-07,115
20190112T18-07,111
20190112T17-07,90
20190112T16-07,48
20190112T15-07,30
20190112T14-07,29
20190112T13-07,31
20190112T12-07,48
20190112T11-07,78
20190112T10-07,80
20190112T09-07,113
20190112T08-07,84
20190112T07-07,88
20190112T06-07,125
20190112T05-07,127
20190112T04-07,119
20190112T03-07,114
20190112T02-07,110
20190112T01-07,68
20190111T23-07,77
20190111T22-07,68
20190111T21-07,58
20190111T20-07,80
20190111T19-07,69
20190111T18-07,61
20190111T17-07,48
20190111T16-07,35
20190111T15-07,42
20190111T14-07,57
20190111T13-07,65
20190111T12-07,43
20190111T11-07,73
20190111T10-07,130
20190111T09-07,133
20190111T08-07,90
20190111T07-07,74
20190111T06-07,79
20190111T05-07,87
20190111T04-07,116
20190111T03-07,135
20190111T02-07,153
20190111T01-07,165
20190110T23-07,165
20190110T22-07,174
20190110T21-07,179
20190110T20-07,184
20190110T19-07,178
20190110T18-07,170
20190110T17-07,174
20190110T16-07,164
20190110T15-07,129
20190110T14-07,114
20190110T13-07,93
20190110T12-07,72
20190110T11-07,70
20190110T10-07,108
20190110T09-07,119
20190110T08-07,141
20190110T07-07,123
20190110T06-07,119
20190110T05-07,103
20190110T04-07,131
20190110T03-07,121
20190110T02-07,153
20190110T01-07,180
20190109T23-07,172
20190109T22-07,171
20190109T21-07,183
20190109T20-07,181
20190109T19-07,155
20190109T18-07,143
20190109T17-07,100
20190109T16-07,87
20190109T15-07,131
20190109T14-07,127
20190109T13-07,137
20190109T12-07,115
20190109T11-07,101
20190109T10-07,102
20190109T09-07,115
20190109T08-07,130
20190109T07-07,137
20190109T06-07,151
20190109T05-07,155
20190109T04-07,170
20190109T03-07,179
20190109T02-07,182
20190109T01-07,182
20190108T23-07,176
20190108T22-07,163
20190108T21-07,147
20190108T20-07,122
20190108T19-07,111
20190108T18-07,64
20190108T17-07,79
20190108T16-07,51
20190108T15-07,23
20190108T14-07,17
20190108T13-07,1
20190108T12-07,0
20190108T11-07,0
20190108T10-07,0
20190108T09-07,0
20190108T08-07,13
20190108T07-07,60
20190108T06-07,121
20190108T05-07,134
20190108T04-07,136
20190108T03-07,113
20190108T02-07,60
20190108T01-07,36
20190107T23-07,101
20190107T22-07,125
20190107T21-07,178
20190107T20-07,175
20190107T19-07,181
20190107T18-07,180
20190107T17-07,180
20190107T16-07,153
20190107T15-07,81
20190107T14-07,108
20190107T13-07,90
20190107T12-07,52
20190107T11-07,70
20190107T10-07,92
20190107T09-07,118
20190107T08-07,121
20190107T07-07,151
20190107T06-07,174
20190107T05-07,173
20190107T04-07,169
20190107T03-07,156
20190107T02-07,136
20190107T01-07,156
20190106T23-07,175
20190106T22-07,169
20190106T21-07,173
20190106T20-07,171
20190106T19-07,167
20190106T18-07,163
20190106T17-07,151
20190106T16-07,133
20190106T15-07,155
20190106T14-07,167
20190106T13-07,174
20190106T12-07,168
20190106T11-07,179
20190106T10-07,180
20190106T09-07,180
20190106T08-07,172
20190106T07-07,172
20190106T06-07,174
20190106T05-07,155
20190106T04-07,48
20190106T03-07,42
20190106T02-07,94
20190106T01-07,106
20190105T23-07,97
20190105T22-07,124
20190105T21-07,136
20190105T20-07,146
20190105T19-07,161
20190105T18-07,158
20190105T17-07,146
20190105T16-07,100
20190105T15-07,59
20190105T14-07,29
20190105T13-07,14
20190105T12-07,1
20190105T11-07,2
20190105T10-07,22
20190105T09-07,29
20190105T08-07,19
20190105T07-07,26
20190105T06-07,66
20190105T05-07,121
20190105T04-07,125
20190105T03-07,72
20190105T02-07,86
20190105T01-07,137
20190104T23-07,178
20190104T22-07,177
20190104T21-07,159
20190104T20-07,171
20190104T19-07,152
20190104T18-07,145
20190104T17-07,180
20190104T16-07,177
20190104T15-07,179
20190104T14-07,148
20190104T13-07,102
20190104T12-07,98
20190104T11-07,145
20190104T10-07,117
20190104T09-07,112
20190104T08-07,123
20190104T07-07,164
20190104T06-07,154
20190104T05-07,167
20190104T04-07,142
20190104T03-07,133
20190104T02-07,133
20190104T01-07,140
20190103T23-07,133
20190103T22-07,176
20190103T21-07,168
20190103T20-07,164
20190103T19-07,115
20190103T18-07,150
20190103T17-07,177
20190103T16-07,164
20190103T15-07,169
20190103T14-07,164
20190103T13-07,162
20190103T12-07,162
20190103T11-07,129
20190103T10-07,129
20190103T09-07,149
20190103T08-07,155
20190103T07-07,162
20190103T06-07,149
20190103T05-07,120
20190103T04-07,102
20190103T03-07,112
20190103T02-07,111
20190103T01-07,164
20190102T23-07,165
20190102T22-07,157
20190102T21-07,178
20190102T20-07,182
20190102T19-07,155
20190102T18-07,166
20190102T17-07,166
20190102T16-07,179
20190102T15-07,164
20190102T14-07,125
20190102T13-07,148
20190102T12-07,175
20190102T11-07,179
20190102T10-07,172
20190102T09-07,172
20190102T08-07,179
20190102T07-07,179
20190102T06-07,179
20190102T05-07,178
20190102T04-07,179
20190102T03-07,179
20190102T02-07,179
20190102T01-07,179
20190101T23-07,180
20190101T22-07,179
20190101T21-07,180
20190101T20-07,179
20190101T19-07,172
20190101T18-07,172
20190101T17-07,174
20190101T16-07,159
20190101T15-07,159
20190101T14-07,172
20190101T13-07,179
20190101T12-07,179
20190101T11-07,173
20190101T10-07,169
20190101T09-07,172
20190101T08-07,170
20190101T07-07,165
20190101T06-07,158
20190101T05-07,168
20190101T04-07,168
20190101T03-07,146
20190101T02-07,132
20190101T01-07,122
20181231T23-07,74
20181231T22-07,68
20181231T21-07,72
20181231T20-07,63
20181231T19-07,36
20181231T18-07,34
20181231T17-07,22
20181231T16-07,11
20181231T15-07,14
20181231T14-07,7
20181231T13-07,0
20181231T12-07,0
20181231T11-07,0
20181231T10-07,0
20181231T09-07,3
20181231T08-07,10
